score,review,date
0.0,キアヌの、行き当たりばったり感がすごい。科学者とは思えない💦でも、嫌いじゃない😁,2022/11/08
3.0,あとちょっとじゃダメなんだ誰か1人選べ肉体が問題だったんだ家族を取り戻しに来た,2022/11/06
2.7,映画もプレゼンも、終わり方が大事なのだと実感した。前半は存外に倫理観に訴えかけてくる作りだったけど、組織の裏が出てくる所から一気にB級感が増してしまった。キアヌ・リーブス演じる主人公が想像以上にマッドサイエンティスト。風呂敷を広げていいのは畳める範囲までなんだな。別視点で、多少チャチではあるものの転送適合手術の様子は興味深い。実際に外科医療ロボットの開発は目覚ましいし、バーチャル技術が発展したら、人体に対してメスを入れるのはロボットで医師はあんなふうに施術の指示を出す役割になるのかもしれない。,2022/11/06
3.0,よくある展開だが、倫理的な問題を抱えたまま終わるため、ハッピーエンドでもモヤモヤする,2022/11/06
2.8,徹頭徹尾納得感の皆無な展開でむしろ凄い。冒頭から倫理観がぶっ飛んでる主人公をダークヒーロー的に描くならそれはそれなのに（部下に自分の家族の死体の処理を頼むとは何事か）、勤める会社を悪者にしようとするからよく分からなくなる。末っ子の関係や真実を知った妻の辺りの処理も雑だし、病院や船着場のシークエンスの緊張感の無さといったら……。キアヌ・リーブスなら何でも許されると思うなよ！,2022/11/05
3.3,久々に話の内容についていけなかった作品だった。ただ、理解できなくても見れなくはない作品,2022/11/05
2.9,自分の倫理観とかけ離れすぎてる映画としてもそんなに面白く感じなかった,2022/11/05
4.3,✅⚠️レビュースコアが低かったからあまり期待せず観てたからのか、とても楽しめた観ててマンガアニメの『鋼の錬金術師』のタッカーの人体実験の話思い出したあとロボットの話あたりは『アイロボット』やゲームの『デトロイト』みがあって楽しめた［ストーリー］🚨ネタバレあり🚨人の神経から記憶を読み取り機械に移植する実験、ロボットにその人の意識を移す実験を行ってる科学者の主人公(キアヌ・リーブス)実験の現状は、人の記憶を植え付けられたロボットがその人となって話すことはあるが意識が混乱して暴走してしまうという結果であまりうまくいってない模様…家族で旅行に出かけた主人公一家土砂降りで車を運転中、木が倒れてきたのに避けて川に転落妻、長女、長男、次女をその場で失くしてしまう…悲しみに暮れる主人公だが警察に連絡せず同僚のエドに連絡して来てもらうことに主人公は亡くなった家族を複製することを実行するエドと研究所から高額な機材を盗み出し自宅へ自宅で早速準備をするが機材が1人分足りないことに高額な機材で持ち出せなかったと??主人公は亡くなった4人のうち1人諦めなきゃいけなくてその1人を決めなきゃならない紙に名前を書いて机に並べるまず妻ははぶき、子供3人の中で決めることにボールの中に紙を入れてくじ引きで選ばれたのは1番下の次女ゾーイだったゾーイのデータを消して、家にもゾーイの痕跡が残らないよう写真やゾーイが描いた落書きやゾーイの私物をなくなく処分する主人公…そして妻、長女、長男の複製を完成させる完成して目覚めた家族は何も変わらず日常を過ごしているこれで心穏やかな日々がまた過ごせる…しかし、ある日長女が夜部屋で絶叫様子を見に行く父主人公娘は自分達の車の事故で死ぬ寸前の記憶を夢で見てしまった模様リアルな夢(事実)に戸惑う娘に主人公は注射を打って寝かせて記憶のデータの改竄をするその現場を目撃してしまった妻は主人公を問い詰め今までの事実を妻に教える戸惑う妻だったが理解して秘密にすることを誓うそこに主人公の会社の上司が家に訪問実は主人公が今まで隠して家族でクローンを作っていたことを把握していた会社の表向きは亡くなった人の記憶データを神経から採取してそれをロボットに移動して人類が永遠の命を手にする未来を作る会社かと思いきや、実はそのロボットをコントロールして軍事目的、戦争の兵隊として使う目的が裏にあった家族とずっと一緒にいたければ研究データを渡せと脅す上司家族のためにデータを渡す素振りで注射を打って上司の頭を殴打して家族を連れて逃げる主人公上司には拳銃を所持した物騒な男たちの取り巻きがいて主人公たちの後を追う追いつかれて男達に妻と子供達を拉致されてしまう主人公研究所に行くと家族と上司とその取り巻きの男達、そして一緒に家族の複製に協力した同僚のエドもいたどうやらエドから情報が上司に漏れてた模様研究の内容は自分の頭にしかないと上司に言って家族を解放してもらうと説得する主人公しかし上司は見せしめにエドを撃ち殺すビビった主人公は上司の命令どおり研究データを引き渡す作業を行う主人公と家族は用なしとなり殺される目前にロボットが動き出し取り巻きや上司を襲う実は事前に採取しておいた自分の記憶のデータをロボットに移植させていたロボットは主人公の記憶を持ったクローンということだから主人公が2人いるみたいな状況(人間とロボットだけど)取り巻きや上司を殺し主人公達はとんずらロボット主人公は後処理として上司のデータを複製して上司のクローンを作る(記憶は改ざん済み)後日、主人公たちはビーチでバカンス作れなかった次女も複製して家族で仲良く暮らしているロボットの方はクローン上司と共に新たなビジネスを展開。権力者や富豪達から莫大なお金を貰って当初の目的だった永遠の命を授けるビジネスに世界を飛び回っている［感想］おもしろかったけど、道徳や倫理はないなーと主人公の行動超暴走してて、同僚のエドがすっごいかわいそうだなと…まあ主人公の立場になったら自分もやってしまうかもしれないけど…最後まさか権力者や金持ちは永遠の命を手に入れることができちゃったし、悪い奴が悪用したらすごい怖いよなと…［キャスト］▶︎主人公(キアヌ・リーブス)今作はキアヌが出演した映画で1番興行収入が低い最低映画なんだねどのレビューサイトでも低評価で酷い映画だと…まあ確かに道徳も倫理もないしツッコミポイントとあるし酷いっちゃあ酷いんだけど、でもおもしろかったんだよなー自分的には▶︎妻(アリス・イヴ)スタイル抜群クローンとして出てくるときえちかったな普通に同僚のエドに裸見られてるけど主人公はなんとも思わなかったのかな？それどころじゃなかったか？生きるか死ぬかの瀬戸際だったし、クローンだし▶︎主人公の同僚エドかわいそすぎる……主人公にイヤイヤ協力させられ、最後は撃たれて死亡… エドもクローンとして生き返らせてあげてくれよ……▶︎主人公の上司この上司役の俳優さん、よく悪役で見る方で良い役のイメージなかったから案の定って感じ,2022/11/04
3.0,面白さは普通。可もなく不可もない。いつか人類もこの領域まで到達するのだろうか。にしても3Dのクオリティが酷い…。,2022/10/26
3.1,主人公マッドサイエンティストなのにいい奴みたいな感じで話が進んでいくのわろたエドも復帰させてあげてほしいユニコーンを抱くキアヌかわいかったこういうクローン系の映画は大体バッドエンドかクローンを殺すみたいなのが多いのにハッピーエンドで新しいなとおもった。ロボットキアヌと現物キアヌの戦いみたいなのもみたかった,2022/10/25
0.0,バッドエンド不可避じゃ〜ん！と思ってたけど、とりあえずバッドエンドは回避できててよかったなぁという感じ。でも今後どうなっちゃうんだろう……発信機焼くわ！！！の手際の良さが最高だったな,2022/10/23
0.0,最近タイピング練習しているんですけど、めちゃくちゃ難しいですね。もういいや今の文章打つのに2分かかってんだもん。小指でタイピングする感覚が全然つかめねえ。はい、キアヌ・リーブスかっこいいですねえ。たとえ腹が出てても、もう半年くらい美容室行ってねえんじゃねえかみたいな髪型しててもかっこいい。そんなことじゃねえんだよな。この映画がどうかって話なんだよな。結論から言うと、僕はあんまり好きじゃなかったですねえ。というか自分の期待していたものとは全然違う感じだったんですよね。悪い意味で。レプリカ。クローンを取り扱う作品だったら、必ず通らなければいけない道があると僕は思うわけですよ。それは倫理的な面で、クローンを作ること、生み出すことに対する善悪の問題についてとりあえずの結論を出すことです。例えば『ブレードランナー』みたいなね。まあ『スターウォーズ』みたいなやつは例外なんですけど。その議論が全くないんですよね。それどころか自分の好きな人格を埋め込むっていうまた別の倫理的問題が出てきている。まあそれでもいいんですよ。最悪。別にそれを肯定する形で話は進んでいくわけなので、僕が求めるもので言うところの結論は出ているわけですよね。ただその筋で行くなら、この作品は主人公がマッドサイエンティストのサイコホラー映画じゃないとおかしいんですよね。一度は生き別れた家族が感動の再会みたいな終わりだとちぐはぐすぎる。しかし最後の悪玉のシーンが逆説的な否定とも取れるので、作品全体として、結論を出すわけでは無いのかもしれません。ただそれで観る人に問題を投げかけているつもりなら主張として弱すぎますよね。うだうだ言いましたけど、言いたいのはこれだけなんですよね。ゾーイ複製できるんだったら、エドも作ってやれよ。,2022/10/20
0.0,記録シンプル　ハッピーエンド　　エドも復活できたんちゃうん,2022/10/19
3.0,2022/10/05死体から意識を吸出しロボットにインプットする天才科学者がある事故から後先考えず行動する。クローンの人いる？イエスマンがかわいそう。,2022/10/12
4.0,本日2本目はこちら！！【レプリカズ】「ストーリー」人間の意識をコンピュータに移す実験成功を目前にした神経科学者ウィリアム・フォスターは、突然の事故により最愛の家族4人を一度に亡くしてしまう。失意の中でフォスターはタブーを犯し、家族の身体をクローン化させ、意識を移し変えることで完璧なレプリカとしてよみがえらせることに成功する。「見た感想は？」実はこの作品あるYouTubeの方にホラー映画として紹介されており興味本意で見ましたがホラー映画ではなくSF映画でした( ºωº ;)確かにクローンとひとつ屋根の下で暮らすのはとても怖いですが最初に登場するロボットクローンではなく人間そのものですし怖い所か私は感動してしまいました（ ߹꒳߹ ）ラストも素晴らしいオチで終わりますしとても楽しめたので★4.0とします！！以上ですありがとうございました˶˙ᵕ˙ )ﾉﾞ,2022/10/10
3.5,序盤すでにかなりズレた感覚を晒し、お話が進むにつれていちいちえ？！そっちですか？！と突っ込むところしかない主人公でも彼の様なスキルがあって、あんな状況に陥ったら、、同じ選択をしないとは言い切れないかも、、😰機械やクローンに死んだ人間の記憶や意識をコピーできるのか？？コピーさえ出来ればOKなのか？？それは本人が生きていることと同義なのか？？機械の体に死んだ人間の意識を転送させて生き返らせるという実験に失敗し続けている研究者そろそろ成功させないと仕事自体がヤバそうな気配。。なところに自分の家族を失ってしまいこれはもう、、この家族をクローンとして別の体に入れ替えて生き返らせるしか無い！！！幸いクローンは作れるし←すごいラボ仕事的にもこれを成功させれば万事オッケー！！え、、なんでそうなる？？？？🙀その後の小細工や選択がもう全部いろいろ無茶です！！それどころではなかったので、かなり適当！その辺も全部含めてそんなことしたらダメだろうよー！！と思う一方でこれはかなりの誘惑なんだろうと思うーー走り出したらもう止まれません、、どうにも都合良すぎな気がする結末ですが、権力者の欲望の行き着く最終地点はやっぱりここら辺なんだよな〜😇で。エドーーーエドはーーー？？？貧乏くじがすぎる可哀想キャラなエド💦,2022/10/10
3.0,ご都合主義過ぎるし何でもあり過ぎて、さすがにそれは無理なのではというツッコミどころ満載映画。というかエド生き返らせてあげよ、、？,2022/10/10
2.9,かがくのちからって、すげー！今回キアヌ・リーヴスが演じるのは、事故死した家族を蘇らせるためにクローン技術や意識転送技術やら、私たちの現代科学レベルでは「理論的に可能」「でもいろんな理由で実現には至ってない技術」をバンバン使い倒すマッドサイエンティストです。この男の前では倫理観や道徳観など紙屑同然。それも家族を亡くしたショックからマッドな性格になったというより、最初っからそんな性格という驚き（笑）。科学最高！科学最高！科学は人を幸福にさせる技術だと信じて疑わないキアヌ。その割には頭がキレるかというとそうでもなく、協力者であるエドがいないとそもそもクローン技術の利用だって怪しいというのが爆笑ポイントですな（事実、鑑賞中に結構笑ってしまったw）。しかも、重要な場面ではエドに何か選択を迫ったり無茶振りしたり、科学者としてだけでなく人間としてもなかなかキテいる男です。どこの世界に事故死した家族の遺体処分を同僚の科学者に頼む薄情者がいるんでしょうか（笑）。とまぁ、こんな風に倫理観や道徳観もない、人間としてみても相当なクズのマッドサイエンティストが主人公と聞くと面白そうに見えますが、実際のところはかなーりつまらない。というのはこの映画、全体的に演出がのぺーっとしているというか、モッサリしている。メリハリの描き方が下手くそなんですね。シーンからシーンへの繋ぎが、文字通り編集で「ただ繋いでいる」だけ。鑑賞の際に集中すべきポイントがないので、観客はきっと戸惑ったはずです。人間のクローンを作るのに成功したり、意識転送技術を成功させて「現代の人体錬成」を成し遂げたり、かなり凄いことを主人公はやっているわけですが、そういうのも全部さらっさらっと流している。かといって、じゃあ家族愛にクローズアップしているのかというと、そうでもない。蘇った奥さんは事の顛末を主人公に説明された途端、葛藤もなしにアッサリと現状を飲み込んで「理解ある妻」になってしまう。そう、この映画はとにかく「葛藤」がないんですよね。主人公がクローン技術に手を染めるシーンでも、蘇った奥さんが真実を知った際にも、なーんにも「葛藤」がない。ゆえに「ドラマ」がない。だからこそ、主人公を成長させる「トラブル」の描き方もめちゃくちゃ温いし下手くそです。そういう意味で、反面教師になる作品ですね。小説や映画を作っている人たちは、この映画における「トラブル」の描き方を参考にすべき。創作の世界では、この程度のトラブルは「トラブル」とは言えないんだと学びましょう。,2022/10/09
0.0,人はなにがそれを存在たらしめているのか。物質的に肉体が存在を肯定しているのか。そうではないと思わせるような作品。たとえ全く同じ人をクローン技術で複製しても、人間関係や、記憶といった形のない存在証明はどうしても人工的に作ることは難しい。,2022/10/08
3.3,キアヌに釣られて見たけどこれは...映画に倫理観がどうとかは言わないけど、この終わり方ってどうなのもっと考えさせられる映画かと思ったらキアヌが身勝手に突っ走るだけの頭空っぽタイプのSF映画  手伝ってくれてた奴可哀想すぎだろもっと切ない終わり方してくれたら良かったんだけど、1番終わって欲しくない終わり方した,2022/10/05
0.0,Netflixにて。キアヌ・リーブスのダメパパ具合が良かった。ノックノックからちょっとダメ男にしか見えなくなっちゃった。,2022/09/29
3.4,いきなり自動車事故で家族4人を失う主人公。職場の友人と手を組み、内密にクローンと意識の転送を組み合わせ、見事再び家族3人を手に入れた。クローンを作るためのポットが3個しかないため1番下の子だけ蘇らせることが出来ず、3人から末っ子の記憶を消す。その後研究は建前で、実は闇の社会と繋がっていた職場の闇の人達に追われる。けどなんやかんやでハッピーエンド。最初の自動車事故の隠蔽が雑すぎるな〜という気持ちで一杯です。,2022/09/27
3.6,設定と話だけ抽出映画産業のおかげでこのレベルが見れる劇伴ジマーの組合ぽいエンディングカッコいい,2022/09/25
3.1,この手の話に付き物なのが、結局死んだ人間の意識はもう戻ってこない、ということだ。あくまでもクローンで生まれた人間は元の人間の記憶を引き継いだ別の人間であること。それを考えると、最後はハッピーエンドのようにしていたが、煮え切らない思いが残る。モナにもあっさりとクローンであることを告げるし、真実を告げるかどうかの葛藤の物語かと思ったら、全然違った。ゾーイの思い出を涙しながら処分したシーンはなんだったのか。惜しいなあ。,2022/09/24
3.5,ツッコミ所いっぱいあるけどテンポよく見れた。一応ハッピーエンドなのかな。キアヌは流石。,2022/09/23
4.0,Filmarks内キアヌ作品履修30本目。バッドエンドなのかな〜と軽い気持ちで見ていたら最終的にハピエンに近いしキアヌのおかげでなんだかんだ見入ってたし、結構おもしろかった。SFなんて現実ではほぼありえないんだから頭空っぽに見るのが1番良い😂クローンにしてまで愛する家族を生き返らせたい、ウィリアムの執念を見届けました。,2022/09/23
3.5,2022年274本目妻の物分かりの良さが笑えるわもったいない。なんか色々と惜しいです。設定面白いのに雑過ぎて笑えてくる。良質な素材を調理で台無しにした感じ。色々ツッコみたくなるんだけどテンポ良くて楽しめはしました。,2022/09/21
3.5,倫理観が最初から完全に崩壊した研究者のキアヌおっさんが選択肢を間違い続けながら最後まで突っ走る映画なので勢いがあり結構面白かったです,2022/09/20
2.5,人間の複製を作る科学者の話。こんなに主人公に共感できないのも珍しい。苦労してる研究なのに色々簡単すぎ、都合良すぎ。ってか、そもそも誰のせいでこんな事になってるのよ。エドかわいそうやろエンディングの幸せ感にも納得できない。良い所ひとつもなかったな,2022/09/19
3.2,近未来では現実化しそうで、チョイと不気味。キアヌ・リーブスはいつも不健康そうで、哀しい背景の役を背負いがち😅,2022/09/18
1.9,キアヌ・リーブス主演作品の、クローン物でした。まぁなんと言いますか、全体的に茶番感満載で、無理がある展開ばかり。奥さんが笑えるくらいに物分り良すぎで優秀過ぎ。エドが色々不憫。撃たれる必要無さげなのに。楽しめはしなかったんですけど、さほど退屈もしませんでした。怖い話の展開なら、もう少し楽しめたのかも。,2022/09/17
2.5,キアヌは結構SFには出ているが、ヒットしたのはマトリックスだけであり、それ以外は微妙な出来。何よりもいきなり死んだ人間を復活させるという点からスタートさせている無謀さ。こういういい加減さがキアヌらしいというか。すべてが予想できる範囲内で収まるわけで、死体を復活させるという方法をマッドサイエンティストとしては認めない。そういう苦悩をまったく感じられない演技。「チェーン・リアクション」とかもそうだけど、壮大すぎる事柄をキアヌは勢いで乗り切ろうとする作品が多い。その意味でキアヌらしいし、見た後何も残らないと（笑）,2022/09/16
0.0,なんか映画としてのクオリティが低い場を盛り上げようとするちょっとしたジョークもクオリティが低く感じる要因の一つだと思うだけどテーマは興味深い記憶や身体などを完全にコピーされた人間がコピー元の人が死んだあとに作られたとしても、生き返ったと思うのは当人以外の人だけだというところ、元の人の人生はそこで終わってしまってることは変わらない、だけど周りの人は戻ったと思うし、コピーされた側も生き返ったと思う、当人以外はハッピーになる利他的な行為なんだなぁ,2022/09/11
2.8,キアヌが主演でなければ終わってたなぁと思う、ほぇ？！っていう展開。途中からはネタにシフトしてみたらちょうどよかった,2022/09/09
2.0,B級感ただようあらすじだったが、まさに…微妙。これではただの生き返りの話な気がするが、そうすると色々辻馬合わないことが多すぎてツッコミどころ満載だった。,2022/09/07
2.0,ウィリアム勝手すぎんかぁ……。いくら家族とはいえ、クローンに記憶埋め込んでレプリカ作るは倫理的にどうなんって気になって初っ端からモヤモヤしてしまった。エドは完全に巻き込まれ損やし。と思ったら、脳に記憶を移植するときのあの手の動きも、いやPCで出来るやろとか考えてしまって面白く思えなくなってしまった。たぶんリピなし。,2022/09/07
3.5,ヒーーーッッッッナチュラルサイコキアヌ😂ノンストップでつっこむのに忙しくて全然退屈しなかったしあっという間だった（笑）事故って家族死にかけてる時に「何も聞くな」ってサイコすぎ😂エド心中お察しする😢ヒーーッッまさかのくじ引き😂エドまじで不憫😢エド散々な事に巻き込まれてるのにウィリアムの心配までしてて優ぴ🥹なりすましキアヌ😂え？AEDって心停止してない人につかっていいん？レプリカだから？しかも使ってすぐにあんな動けるもんなん？モナ事情も知らんくせにエドを責めるな！！😡エド！！そんな！！！エド！！！こんなしょうもないSF映画の脇役に感情移入したの多分初めてだわ…エド、天国で心労を癒やしてくれ…👼🏻ウィリアムお前…そんな…粘土のように次々人間作り出しおってからに…,2022/08/31
3.0,亡くなった人をクローンにする研究をしている男が家族を事故で亡くしてクローンにしてしまう話！第2の人生だけど実際にあったら怖い😱,2022/08/30
3.0,2022(456)事故で亡くなった家族をクローンで復活させる元々こういう研究してる人は何かがズレてるんよね,2022/08/23
2.5,またも見たのを忘れて再見。最後にああなるなら最初からそちらの道に走れば無駄に人が死なないで良かっただろうに。協力者へも最後は違う形にさせて欲しかった。胴体なら大丈夫だったろうに。,2022/08/20
2.8,途中まではたぶん面白いぞこの映画！ってなってたのになんか拍子抜け（笑）前半に力入れすぎて尺足りなかったの？（笑）後半雑にまとめられてました🤔まぁ設定的にも肉体のあるクローンは非人道的でマシーンならおっけー的なのはよくわからんが😂みんな種明かしもあっさりすぎるし、途中本当に録画飛んだのかと思ってネトフリでも見直したけど同じだったの笑った（笑）主人公はとにかく自分勝手でした😂#Layla2022,2022/08/19
3.4,前より観たいと思っていた作品。ネフリにも登場ちょっと矛盾もあるけどアニメに比べたら全部ＯＫ,2022/08/18
3.3,全体的にあっさり感は否めないが、相変わらずのキアヌ様の安定ぶり。,2022/08/17
3.3,人間の意識を別のボディに移す研究のリーダが家族を事故で失い、その家族を作ったクローンに移植するという話。ひたすらシリアスな展開で痛そうなシーンもあり観てるのが結構辛かったけどまぁ最後まで見て良かった。SFとしてはまぁ普通だけど、神のような圧倒的なテクノロジーを持った技術者がそれをどう使うのかという伝統的SFの命題「フォースとダークサイド命題」 (勝手に私が命名)について考えさせられる映画だった。圧倒的力を持った主人公はともすればダース・ベイダー的存在にもミュウツー的存在にも新世界の神ですらにもなれる存在だが、聖人キアヌが演じているおかげでうまく纏まっているような気がした。しかしハリウッドはカーチェイスを入れないと怒られる法則でもあるのか？と思った。,2022/08/16
3.0,つらい選択のあとの家族の秘密。SFとはいえ、そこをもっとキモとしていれこんで、倫理を考えさせる心理系にしても良かった気がする。割とサラサラサラっと進んでしまった感。,2022/08/11
2.0,自分でもきっとそうしました。みなさんキアヌオファーするならとかゆうてますが、キアヌが出ると決めたのです。すなおにアホな顔で良かった〜と言いましょう。はい。良かった〜🫠,2022/08/08
3.0,倫理観といえどこの状況になったら排水の陣だもんなー技術が確立したら実際に起きそう,2022/08/05
3.1,『こんな偽物どこがいいんだ？』ってセリフあったけど、今までの記憶がある以上本物だよ。たとえ肉体が全然違ったとしても。,2022/08/04
2.8,家族を事故で失ってしまった科学者がクローンを作る。しかしそれがバレてしまい、キアヌが暴れる。,2022/08/02
